# x_coordinate,y_coordinate
-1.708311,-0.476281
-1.229913,0.073600
-0.011520,-0.596750
-1.733613,-0.539254
2.381784,-0.032824
2.639503,-0.555757
2.531537,-0.626314
1.152605,0.871995
-0.092985,-0.361468
0.141605,0.738273
0.637692,0.655172
1.037795,-0.943110
-0.359644,0.647576
2.405089,0.310795
-1.880574,0.007452
1.198056,-0.439425
1.366291,0.890650
1.281106,-0.602113
0.023927,0.707622
0.777950,0.681862
0.372559,-0.278807
-1.738271,0.009412
1.985995,0.096563
2.183467,-0.437333
-0.767785,0.399080
2.504886,-0.469347
0.050975,0.264248
1.270870,-0.958127
0.272720,-0.445165
2.728939,-0.902365
0.491196,0.967970
2.079144,0.173442
-1.605098,-0.650334
-0.936320,-0.444234
-1.340713,0.224302
-0.808313,-0.012922
-0.638175,0.271593
-1.669392,-0.002408
2.110714,-0.033070
2.443113,0.212952
-0.654820,0.540008
2.827037,-0.001492
1.394170,0.347521
1.664318,0.783787
-1.382231,0.995091
-0.623652,0.597981
-0.255358,-0.424057
0.388482,-0.614487
2.477473,0.070327
-0.805343,-0.791633
2.571387,-0.692311
-0.230885,0.348742
2.002049,-0.003905
1.659693,0.062539
-0.651803,0.430364
-0.016842,-0.231313
-1.923759,-0.671819
0.744843,0.609373
-0.579868,-0.066365
1.403503,-0.352585
0.057533,0.527326
-1.887074,-0.886242
0.480476,0.983833
1.669377,-0.603214
-0.293372,0.102708
0.963862,-0.168898
2.758929,0.938092
-1.292202,-0.218804
0.470445,0.781749
0.235922,0.406412
-0.008326,0.053300
-1.131097,0.644290
-0.033570,0.296518
-0.303031,-0.430433
2.839566,-0.251765
2.855701,-0.998536
2.721396,0.029653
-0.934965,-0.765406
-1.202896,-0.163927
-1.527285,-0.217736
-0.542752,0.901928
0.211889,0.921745
-0.929762,-0.709883
-0.116995,-0.717932
1.279647,0.529492
-0.436964,-0.504172
-1.674680,0.881403
-0.757190,0.559423
-1.704653,-0.584083
1.628370,0.361074
2.039781,0.470416
2.769961,0.271775
2.409786,0.565704
-0.955348,-0.504872
1.562745,0.445550
0.812780,-0.528797
0.529280,-0.553769
2.066650,-0.796896
1.912322,0.243410
-0.971557,0.243885
-0.433861,-0.764100
2.295185,0.695103
-0.330184,-0.135946
-0.770918,-0.009322
-0.326855,0.246012
2.154826,-0.205487
-0.454916,-0.438588
0.898486,0.099710
1.761050,-0.685429
2.152974,-0.674073
-0.497970,0.907895
-1.495697,-0.246883
-0.838298,-0.088777
-0.863334,-0.031445
2.047984,-0.754078
2.564235,-0.326830
0.637996,0.252033
-0.121488,-0.813198
-1.134527,-0.788472
-0.497262,-0.141198
-0.117600,0.843118
1.328292,0.066237
2.599820,-0.322566
1.594025,0.205323
-0.934144,-0.057830
1.505049,0.963651
0.227357,0.453164
-0.613452,0.486595
1.686103,0.090042
2.130010,0.048697
0.585764,0.902646
-1.282624,0.948810
0.209924,-0.437808
-0.139696,-0.441800
-1.151865,-0.595549
-0.860949,-0.019389
-1.265042,-0.274522
-1.854384,-0.550268
2.181943,-0.827629
0.804142,-0.126382
2.511459,0.369258
-1.104573,0.359767
-1.443847,-0.683682
1.379356,0.239253
1.906543,-0.518353
1.315872,0.422404
0.094373,-0.257749
1.639445,-0.641251
2.037643,0.662464
-1.713701,0.725298
0.148670,-0.246777
-1.154075,0.849611
1.287374,-0.892742
-1.693789,-0.821183
1.338986,-0.337164
1.467316,-0.423970
-0.977432,0.629948
-1.549215,-0.880455
-1.825187,-0.617763
2.892231,0.827660
1.915866,0.143338
-1.634039,0.262252
1.441332,-0.098372
2.718902,-0.052923
0.574347,0.933663
-0.815566,0.578339
1.803609,-0.727945
-1.056496,0.259574
2.842071,0.959324
2.123851,-0.271999
0.635928,-0.884733
-1.676681,-0.792462
1.605828,0.256799
-0.421225,0.805406
-0.961345,0.469745
-1.236723,-0.835561
0.309050,-0.442120
2.518877,0.876840
-0.967475,-0.599211
0.327634,-0.373335
-1.956511,-0.114954
0.038611,0.443810
0.000077,0.625216
-0.124039,-0.031243
2.449487,-0.865498
2.988717,-0.103667
-1.429024,-0.374800
0.138553,0.209452
-0.330991,-0.009993
-1.540652,0.020962
-0.237796,-0.942338
1.200890,0.324023
0.017105,0.367032
1.384015,0.327606
1.795370,-0.021096
0.925856,0.961368
-0.280300,0.208629
0.501793,0.124531
1.928309,-0.466065
1.986613,0.031156
0.570304,0.546405
2.999132,-0.222829
2.283643,0.359745
1.984688,0.082334
-0.382410,0.594649
1.508501,0.592042
0.138208,0.934573
-1.335613,-0.979433
0.841622,0.199766
1.395226,0.449026
-1.541650,-0.838175
-1.586447,0.467147
-0.825747,0.876060
2.779168,0.108765
1.833770,-0.811704
0.639887,0.374346
-1.108760,-0.712816
-0.638819,-0.711085
2.929905,0.107584
-0.317725,0.464893
-1.984780,-0.800054
2.350211,0.066096
1.381320,-0.685805
-1.844177,0.849235
-1.801459,0.179944
0.333141,-0.904060
1.524527,-0.580844
-1.523080,0.165109
2.507051,0.049957
0.128613,-0.199299
2.858764,0.197106
-0.811447,0.706959
-1.707381,0.906135
-0.110642,-0.622879
1.961321,-0.953097
-1.627996,-0.903050
1.145768,-0.463410
-1.330990,-0.838998
2.841590,0.558430
-0.593546,-0.109831
1.233145,-0.916499
-0.769216,-0.592233
-0.262563,-0.286220
-1.526577,0.549464
-1.064702,-0.656290
1.521316,0.330489
-0.237465,0.494957
-0.325750,0.006099
0.297487,0.543217
-1.692448,0.869822
-1.511957,-0.298104
-0.193755,-0.822054
0.811283,0.352955
0.809458,-0.793387
2.066860,0.497478
-1.972726,-0.644626
-0.318929,-0.918190
-1.619211,-0.075758
2.203298,0.267916
0.453464,-0.815425
-1.906875,0.036891
-0.824764,-0.636552
1.191679,0.473824
-1.023499,0.547338
-0.471503,0.078225
2.683208,-0.107825
2.806715,0.708919
2.461567,-0.829939
-0.473563,-0.665574
-1.502352,0.581311
0.313614,-0.950253
-0.483741,0.197045
2.175461,-0.358728
-0.883989,-0.430342
2.292747,0.613677
2.518770,0.984184
1.164604,-0.824053
2.987886,-0.917948
2.826439,0.284056
1.001160,-0.112844
0.212855,0.159401
-0.137847,-0.206946
-1.024476,0.851874
1.010422,-0.719543
2.630185,0.346017
0.411545,-0.276488
-0.762144,-0.821005
-1.442513,-0.593971
-0.756175,0.166747
-1.719970,0.002811
-0.314741,0.052710
2.421247,-0.169493
-1.042549,0.070348
0.905416,0.863702
1.126210,-0.712400
2.877902,0.109160
1.839811,-0.271609
1.394971,0.332005
2.293331,0.955262
2.424834,-0.168789
-1.691325,0.064042
-0.095832,-0.998569
2.847810,0.940242
-1.844124,0.355390
1.330788,-0.079602
-1.798253,-0.986409
0.721946,-0.609895
-0.708154,0.066706
1.355369,-0.150412
1.474203,-0.786506
1.487545,0.818006
-0.221266,-0.582859
1.457339,0.207073
2.669383,0.285711
-0.954432,-0.121726
1.387986,-0.264759
1.492370,-0.667647
-0.997185,0.298194
0.625042,0.801058
0.743839,-0.140235
-0.235553,-0.482757
-1.076251,0.943619
1.015448,-0.038935
2.904939,0.283095
1.783004,-0.693269
-1.262444,-0.803228
2.495621,0.289429
-0.158172,0.026435
0.662916,-0.815554
-1.079267,-0.960083
0.958891,0.665527
0.218994,-0.180454
0.341223,-0.344890
1.526219,-0.619295
-1.774289,0.814343
2.564338,0.848153
0.699189,-0.315408
-0.945864,0.676134
-1.941562,-0.938650
-1.734582,-0.407557
2.819070,0.656959
1.768418,-0.144021
0.027572,-0.809214
2.331061,-0.194190
1.383108,0.531923
-1.816362,-0.903295
2.447091,0.526087
-0.637668,0.489649
0.694478,-0.495375
2.318048,0.913168
0.182356,0.959881
2.922666,-0.559391
-0.349951,-0.271820
-0.892237,0.876908
2.592070,0.987801
2.360147,-0.624198
-0.800782,0.432338
-1.201222,0.324427
-1.132916,0.861255
1.933684,-0.431292
-1.075723,-0.344490
-0.856362,0.497385
0.814773,-0.657594
-1.179918,0.867711
0.472392,-0.880600
-1.955109,0.290742
1.227622,0.392868
1.304596,-0.086295
-1.137691,0.298530
2.644636,0.499786
1.379358,0.272007
0.608272,-0.129759
0.966543,-0.947886
2.140392,-0.338517
2.010055,-0.904436
-1.311038,-0.216736
-1.855457,0.705514
1.660901,-0.926631
0.008656,-0.228690
0.356588,-0.939101
1.233967,0.854044
-0.137665,-0.630521
-1.779653,-0.393886
0.842421,0.697642
-1.504576,0.818600
-0.001073,-0.955326
1.980325,0.230037
0.341525,0.156431
2.787885,-0.491026
-0.631877,0.726444
2.871336,0.382901
-1.592614,0.080680
-1.661209,0.230208
-1.694978,-0.959573
1.628144,-0.110069
-0.297195,-0.770203
2.103205,0.405620
-0.000446,0.920074
1.652620,0.694128
0.307492,-0.925475
2.154033,-0.025597
1.811586,-0.837252
-0.271863,-0.643810
-1.644068,0.418057
-1.318889,0.029618
1.499133,0.015367
-0.530788,0.042295
0.620982,-0.976746
-0.366465,0.487280
-0.187456,0.976006
1.288893,0.475939
-1.985105,0.630140
2.062011,-0.908029
0.194492,0.981589
-1.776843,-0.777488
0.259461,0.133018
1.573765,-0.837041
2.984606,0.839670
-1.231896,0.188254
0.222122,0.307248
-1.016111,-0.524618
0.747244,0.325912
1.267877,0.114509
1.353143,0.730698
2.934322,0.549816
2.062287,0.236704
0.622323,0.244387
-1.891807,-0.550693
-1.567280,-0.130973
-1.690579,-0.429419
-0.712721,0.705712
-0.950410,-0.172820
2.015514,0.838865
-1.133323,-0.587246
1.052254,0.522948
1.770092,0.024531
-0.895711,0.987265
1.169328,-0.108999
-1.455442,0.682957
0.296933,0.893266
-1.729802,-0.465672
1.158116,0.202318
1.382330,-0.688623
2.523675,0.014572
-0.607035,0.891373
-0.764102,0.765114
1.655004,-0.875142
-1.519023,-0.430730
2.766540,0.271498
-1.091900,0.191453
0.691842,-0.375743
2.643103,0.762999
1.960356,-0.843650
2.176321,-0.705740
-1.679408,-0.271659
0.481429,-0.882974
1.682260,-0.563948
1.468479,0.799751
-0.801854,0.948404
1.959786,0.063521
0.346375,-0.593077
2.154782,0.599953
-1.182696,-0.239035
-0.245535,0.337484
0.200245,0.175837
-0.639370,-0.519909
0.970517,0.663749
2.415532,0.342405
-1.505864,0.248541
-1.770266,-0.840498
-1.697756,0.636007
1.856935,0.482135
-0.425176,-0.828712
0.215824,0.960546
-0.355002,0.535762
-1.814097,-0.023566
-1.923804,0.989545
0.715668,-0.859934
1.482697,0.202750
-1.582161,0.257175
0.342291,-0.135700
1.723106,0.556318
0.379690,-0.903915
-0.111370,-0.003864
0.555306,0.291593
1.946749,-0.824503
0.015111,-0.092106
2.733492,-0.405140
0.088792,-0.582489
-0.042858,0.349142
1.056173,-0.905778
-0.315709,0.873775
1.798761,-0.205228
-0.179557,0.896312
2.228489,-0.205478
2.118885,-0.641826
-0.225792,0.697619
0.878374,-0.613185
1.384798,0.462786
0.093627,0.504749
-1.666346,-0.710365
-0.466863,-0.050674
-1.478230,-0.405966
0.103537,-0.908267
1.791898,0.259772
0.061615,-0.144937
-1.461412,0.790583
0.187008,0.148862
2.533555,0.677006
1.605780,0.373286
1.132490,-0.252929
1.939453,-0.809069
2.651370,0.060443
1.773967,0.812701
-0.276638,0.920598
-0.294930,0.255884
1.798821,0.453192
-1.762771,0.725509
2.845985,0.151264
-1.742940,0.311208
-0.014537,-0.842497
0.444796,-0.457883
2.873835,-0.553071
2.646811,0.996269
1.536721,-0.560850
-0.823151,-0.060649
-1.520426,0.848681
-1.663554,0.744190
-1.001380,0.851185
-1.798954,0.787335
-1.920323,-0.524937
1.643804,0.631858
2.054585,0.942197
-0.202809,0.896561
2.065420,0.474052
2.404804,0.459598
1.511941,-0.437920
-1.986799,-0.342690
-1.534239,0.987682
1.134360,0.257378
0.643909,0.950255
-0.065989,0.294196
-1.180525,0.144217
2.065617,-0.050845
0.808992,-0.928858
1.078190,0.786134
-1.118494,-0.227117
2.190942,-0.195707
2.440371,0.535900
0.049539,-0.980231
-1.739503,0.824995
-1.453143,0.365377
-0.770283,-0.804752
1.424742,0.578511
2.718355,-0.361719
1.191387,0.913803
0.161332,-0.546697
2.129343,0.543786
0.502145,-0.451557
-0.978295,-0.172582
1.791105,-0.979307
-0.514627,-0.397051
1.144421,-0.918052
2.464603,-0.706483
0.524215,-0.465540
1.399595,0.049073
0.504951,-0.148542
-0.707651,-0.877266
2.116050,-0.082784
0.371537,-0.143974
-1.282541,0.735615
-0.025360,-0.719251
2.342193,-0.196547
-0.583028,0.547933
1.399475,0.160502
-1.173343,0.389765
0.908569,-0.079356
2.864571,-0.297121
-0.201017,0.290623
2.940589,0.797953
2.877373,-0.681010
0.184443,0.441988
1.442048,-0.171257
2.503280,-0.852327
-0.777528,-0.530664
0.878323,0.169367
1.088981,0.618168
1.485913,0.347810
-0.648407,-0.027937
-1.456324,0.322012
0.232085,-0.193225
0.709802,-0.427744
0.846448,0.077251
1.798367,0.900748
-0.281021,0.176213
1.677702,0.858912
0.405759,0.983907
-0.890246,0.660070
-1.022784,0.075912
2.113720,-0.406381
1.566012,0.993733
1.992474,0.088741
2.040441,0.076079
0.373134,0.745559
-1.224797,0.912669
2.282889,-0.652219
1.467862,0.246996
1.674356,0.018250
0.305168,-0.852627
0.032654,0.822693
1.711886,0.547261
-1.435454,-0.709952
1.843855,-0.113695
-1.963681,0.246208
0.938097,0.864039
-0.342963,-0.615355
1.067944,-0.640082
-1.526108,-0.174548
-0.657059,-0.806288
-0.446003,0.922394
1.323867,-0.372181
1.973908,-0.673050
-0.177252,0.462676
2.029098,0.096078
-0.605959,0.776622
-0.595577,0.244020
-1.583967,0.450555
-1.394137,0.827577
-0.574933,0.967424
0.155742,0.599870
-1.441894,0.552821
-0.537585,-0.072484
2.218580,0.494351
-0.312672,0.390249
0.576066,-0.137746
1.768515,-0.959681
2.462273,0.975142
-0.006098,0.491595
-0.209752,-0.506240
2.427441,-0.935288
-0.420727,0.446490
0.091418,-0.683325
1.147178,-0.420488
2.454861,-0.294738
2.178330,-0.069979
-0.745924,-0.536480
1.688333,0.230180
-1.819470,0.043706
2.055045,0.505350
0.910900,-0.434848
-1.374084,0.675255
-0.434558,-0.378529
-0.040570,-0.500089
2.317265,0.158799
-1.065893,-0.191759
-1.248232,0.582715
-1.920667,-0.519426
-1.617435,-0.903800
-0.067029,0.352563
-0.383121,-0.824123
2.644833,0.426956
0.562608,-0.570420
2.597172,0.759204
1.493205,-0.335240
-0.681558,0.108724
0.317262,-0.981752
0.300214,0.950455
-0.548328,-0.769795
0.596655,0.928141
1.572658,0.221469
-1.984328,-0.738373
1.927357,0.176640
0.085354,0.219472
-1.855901,-0.810847
-1.384222,-0.417002
1.737725,0.663710
-0.609451,0.756520
-1.852482,-0.772754
1.661226,0.855152
-1.591242,0.955891
1.590438,0.625534
0.925887,0.093633
2.747959,0.639783
-1.419742,0.611794
1.152136,-0.516791
-0.267290,0.289223
2.216200,-0.969302
0.697820,0.269904
1.856834,-0.872625
0.229136,-0.846596
-0.530640,-0.885570
-1.492922,0.848474
2.954962,0.273238
1.348955,0.267828
-0.845449,0.622169
0.915353,-0.444669
1.556172,-0.556259
-0.680492,-0.851640
0.897947,0.542716
2.676054,-0.034410
0.541537,0.938466
1.482096,0.529440
1.699291,-0.728984
2.258648,-0.521706
1.551489,-0.015710
0.507966,0.332354
-1.525966,-0.665945
-1.733916,0.478182
-1.096608,0.432615
-1.282462,-0.249227
-0.933625,0.558339
-1.509435,-0.118812
-1.532786,0.177451
0.137614,0.836269
2.572509,-0.948740
1.803115,0.572275
-1.281426,-0.450175
-1.540134,-0.996238
-0.273122,-0.338771
2.480200,-0.487294
0.576557,0.369889
0.378063,0.613656
1.542103,-0.963675
2.658112,-0.971578
-0.423268,-0.730534
0.202135,0.979454
-1.999146,-0.761459
-0.706289,0.656780
1.885065,0.963671
1.296708,-0.017157
1.436879,0.112355
1.566828,-0.646246
1.559403,-0.943933
0.344558,0.604274
-0.765667,-0.392735
2.423896,0.914671
1.750894,0.073317
-1.164430,0.999720
-0.200850,-0.212711
0.381366,-0.489161
-0.860628,0.619859
-1.770270,0.216253
-0.749242,0.424089
0.367830,-0.460148
2.523850,0.236079
-0.624575,0.137583
2.891445,-0.810750
1.070368,0.182722
1.012820,0.522112
2.516951,0.057053
1.289290,-0.284536
1.115762,0.535848
-1.544626,-0.843895
-0.034279,-0.160701
-0.615637,-0.191653
-1.086285,-0.437303
-0.902632,0.307611
-1.066508,0.479276
-1.662934,-0.381158
-1.684748,-0.185137
-0.412157,0.115938
-0.181447,-0.210916
-0.448800,0.228040
0.271095,-0.706902
2.843431,-0.211316
-1.996362,0.278648
-0.733588,-0.114853
0.470586,0.593432
2.531315,0.380139
-1.553755,0.534508
-0.721125,0.912127
1.549537,-0.281004
2.097056,0.218130
2.175579,0.731248
1.214728,-0.842034
2.995187,-0.424808
-0.558362,0.967905
0.873069,0.267783
0.671342,-0.366794
0.601500,0.527774
-1.517570,-0.593737
-1.417425,0.524650
-1.050413,-0.238184
0.923156,-0.934621
2.162867,0.571931
2.671757,-0.513358
0.389560,0.528253
-1.052611,0.130802
2.505734,-0.108457
1.647056,0.988123
1.047599,-0.701466
-1.068445,-0.748475
0.919754,0.249783
-1.004693,-0.137425
0.537999,0.328521
-1.019299,0.641810
2.034777,-0.641509
-0.724383,0.495533
-1.447880,0.613842
2.825366,-0.854595
-0.868742,0.611559
0.950625,0.345847
1.803036,0.476127
-0.143999,-0.432780
0.145184,0.787540
1.181683,-0.194908
-0.472891,0.777288
2.752467,-0.515378
2.875668,-0.076798
-0.012146,-0.356643
-1.792724,-0.008006
2.666179,-0.759163
0.192361,0.703566
1.270590,-0.157013
-0.468443,0.717722
0.005858,-0.756209
0.299564,-0.731986
0.584157,0.912571
2.912910,-0.592940
2.852208,-0.226919
-1.142126,-0.769286
0.367256,0.534005
-0.889263,0.406938
1.272455,0.972813
-1.839327,-0.833899
2.542005,0.297871
2.044014,0.502807
-1.867242,-0.647173
2.453974,0.420841
2.517584,0.595853
-0.632704,-0.040890
2.443221,-0.119932
-0.561412,-0.686150
-0.893340,0.116487
-0.643253,0.614140
2.119540,-0.821438
0.675995,0.874533
1.882103,-0.918447
-1.549708,-0.364262
0.340353,-0.992159
-1.835118,0.862802
1.559224,0.110416
0.042330,0.952945
0.575783,-0.334826
2.017593,-0.944325
2.528872,-0.617484
-1.163797,0.878971
0.454548,0.144090
0.062180,0.719625
-0.635223,0.508859
2.619321,0.541747
1.550961,-0.011706
1.116051,0.343539
-1.943738,0.626669
-1.495674,0.753671
1.636264,-0.300126
-0.702910,0.346204
2.355373,0.159149
-0.895795,0.041456
0.341218,-0.413341
2.244011,0.817924
0.025709,0.081191
0.716878,-0.439162
0.993007,0.868910
2.904226,0.947771
0.037911,-0.510070
-0.003648,0.997602
0.550170,0.526534
0.121449,0.318710
-0.657617,0.024264
-1.803272,-0.638280
1.167060,0.437437
2.080749,0.866114
-1.047325,0.374314
-1.419183,-0.911872
-1.139851,-0.709643
1.927988,0.569509
-1.369030,-0.636286
-1.181890,-0.947916
1.627429,0.697505
-1.466781,0.232527
0.750098,0.765354
0.437880,-0.283637
-0.748997,-0.492682
2.675277,-0.399519
-0.957410,-0.224916
-0.366481,0.469215
2.744289,-0.839790
1.061529,0.606950
2.168369,-0.688083
-1.226663,-0.756164
-1.683327,-0.723187
-0.758948,0.267951
1.749047,-0.357624
-1.810620,-0.138460
-0.057612,-0.676941
0.939216,-0.164467
2.112328,-0.990535
-0.952181,-0.246720
-1.528048,-0.729781
2.425080,0.723567
2.534160,-0.978756
1.738624,-0.286832
0.269005,0.553972
-1.135446,-0.890103
-1.492210,-0.829060
1.134398,0.863005
2.209061,0.373960
-1.794548,0.737784
0.706506,0.188899
1.237651,-0.757201
0.402808,-0.247015
-1.174581,-0.476403
2.117123,0.197642
0.222908,0.484112
0.835480,0.447618
-0.902193,0.911895
1.090415,-0.722908
0.962402,0.549164
0.857883,0.890455
2.268710,-0.589610
-0.618119,0.787261
2.133408,-0.535111
2.656736,0.863672
0.607478,0.228646
0.558912,-0.837955
0.991418,0.916696
-1.855366,-0.735759
1.374965,-0.316466
0.966855,-0.726586
-0.784421,-0.687775
-0.536171,-0.714299
-0.765261,-0.077960
0.883034,0.841771
-0.094621,-0.705576
0.813966,0.981495
-0.217015,0.260005
0.806043,-0.268056
0.417227,-0.303717
-1.237314,-0.818087
2.092585,-0.883951
-1.845778,0.878492
0.434303,0.627364
2.771542,0.816330
2.619531,-0.182899
-1.684398,0.345597
1.559738,-0.999783
-0.854696,0.372156
1.942032,0.016761
0.248893,0.417896
-1.999717,-0.720125
2.390941,-0.771184
1.557945,0.577482
0.545126,-0.683765
0.581733,-0.799178
2.274422,-0.743780
2.016236,0.027014
0.438106,0.934799
2.719825,0.369636
-0.986299,0.179478
1.822888,0.712396
2.280556,0.857690
-1.683846,0.176128
0.734171,0.492978
-0.528476,0.468557
2.609413,0.333786
2.038785,0.302123
-0.939226,0.152166
-0.850609,-0.700581
-1.186702,-0.801198
0.163743,0.579830
-1.475253,0.364279
-1.551220,0.176354
1.285700,0.956496
0.146339,0.939161
2.679494,-0.423188
0.776043,-0.787484
2.692853,-0.584153
2.831040,0.725435
2.213707,0.405618
2.749864,-0.002032
2.255610,0.297037
-0.994607,-0.960325
2.308723,0.508060
-0.808630,-0.874875
2.262729,0.891916
-0.304231,-0.953110
-0.765038,0.864452
2.273021,-0.317613
1.889169,0.345732
-1.782014,-0.967783
1.618979,0.246915
-0.695884,-0.107951
2.760524,0.804738
-0.734480,0.204887
1.115838,0.907556
1.126536,0.157961
-0.551605,0.284611
0.423724,0.300752
-1.629301,0.534092
2.796453,-0.582587
-1.723636,-0.607168
-0.976268,-0.429725
-1.648451,-0.774713
2.329805,0.972583
-1.726276,0.150778
0.398188,-0.907558
2.754676,-0.268073
2.012230,-0.591994
2.376517,0.287753
1.370223,-0.709286
-0.840643,-0.537260
1.096661,-0.790028
0.054706,-0.565464
-1.342300,0.022881
2.849207,-0.819022
-1.871490,0.790036
0.501309,-0.204808
1.031796,0.300842
-1.681005,0.009763
2.390909,0.556585
2.722701,-0.429526
-0.676535,0.995406
-1.240168,-0.181055
2.901179,0.008127
1.059638,-0.254450
2.711944,-0.195628
-0.495110,0.389079
2.412658,0.007709
-0.401349,-0.496469
1.658179,-0.832387
2.797088,-0.682182
2.256308,0.705961
0.879752,0.568563
1.905686,0.166142
0.249058,-0.819437
-1.340341,-0.936721
0.744304,-0.304620
1.176703,-0.600234
1.694071,-0.510614
1.299112,-0.102732
2.721635,0.182616
-1.754048,-0.991456
-1.405405,0.248191
2.064653,0.330276
-0.527764,-0.511478
2.361654,0.993760
1.593022,-0.120280
-1.702385,-0.011619
0.666883,0.492180
-0.053863,-0.794884
-0.329044,0.540136
1.693430,0.235491
-0.376525,-0.312245
1.410252,-0.746267
2.409519,-0.769977
-0.056143,-0.629889
-1.859711,0.029521
-1.725204,0.369724
2.155396,0.447170
2.816078,-0.603874
2.530482,0.533091
-1.549632,-0.899459
-0.087202,0.577038
2.641416,-0.847175
2.769695,-0.271547
-0.147232,0.032577
-1.704178,-0.007711
1.926898,0.527983
1.304275,-0.832200
2.100902,-0.243760
2.357781,-0.781061
1.404757,0.938348
-1.366221,0.650022
-0.273284,0.412362
2.225884,0.782559
2.602990,0.431819
1.472164,-0.317844
2.124650,0.359337
0.170829,0.581541
-0.115890,0.714794
2.378460,-0.783710
-1.772672,0.423011
0.530892,-0.719570
2.213423,0.320698
-0.898867,-0.834564
0.489664,0.874944
0.388742,0.204000
-0.261614,-0.434494
2.187320,0.975434
-0.233895,0.663091
1.283670,0.260143
-1.928613,0.809866
1.331766,-0.544486
2.830740,-0.325017
-1.551709,0.381935
-1.215670,0.996280
1.639613,-0.154294
-1.884504,0.651133
-0.540471,-0.721680
2.199755,0.174615
-1.157264,-0.423183
-0.312902,0.229275
0.048203,0.313618
2.387400,0.873152
-1.498519,-0.210118
2.652634,0.021069
-1.778915,-0.777078
1.474390,-0.539430
-0.413012,-0.223832
1.338501,-0.381059
-0.025473,-0.228605
-0.546366,-0.245857
-0.434426,0.483709
2.406312,0.472229
-1.654777,0.394891
2.945418,-0.800293
-1.914211,-0.489382
-1.656957,0.109097
0.830351,-0.759004
0.028714,-0.752016
1.368250,0.201278
-0.083187,-0.734520
0.374401,-0.228159
-1.791214,0.564017
0.845232,-0.337518
0.607209,0.560690
0.280309,0.729177
-0.865090,0.219770
-1.905040,-0.688053
-1.633387,-0.234582
-1.442111,0.534092
0.327623,0.220580
-0.594064,-0.219499
-0.936812,0.093676
0.660779,0.827844
-0.603369,0.709841
-0.458519,-0.685070
1.057449,-0.585561
2.418686,0.087029
-1.311746,0.433521
2.619479,-0.208733
-1.855252,-0.488348
0.283898,-0.547981
-0.409678,-0.508551
-1.290127,-0.172415
-0.726550,-0.295796
0.749565,0.330899
0.394131,-0.461793
2.197903,-0.506330
-1.531391,-0.547610
0.877341,-0.992128
-0.372169,-0.616736
2.891285,0.307618
1.474816,-0.332738
0.945925,0.516378
1.270431,-0.857057
0.367735,0.349415
-1.540050,0.274509
1.544926,-0.110917
0.940067,0.163994
2.091062,0.425816
-0.745397,0.478516
1.182302,-0.151241
-0.778247,0.999642
1.622890,0.490029
2.997898,-0.926533
1.958635,0.846839
-1.159879,0.586234
1.217172,0.741759
-1.039405,0.341570
1.211281,-0.309811
2.273238,-0.337666
-1.813354,-0.694561
2.721518,-0.531138
0.913915,-0.390242
2.102879,-0.546156
2.063644,0.641233
-0.909353,0.857349
0.601419,0.250659
-0.347831,-0.347675
1.737180,0.180272
2.408909,0.607630
-1.811254,-0.417637
-1.792508,0.654901
-0.991218,-0.450338
-1.556652,-0.477882
-1.985868,-0.238723
0.731565,-0.949831
2.565065,-0.015735
-1.643876,-0.957327
-1.816312,0.159694
-1.538836,0.651247
-0.873916,-0.273882
-1.292314,0.246036
1.045230,0.120241
1.562620,0.951220
0.115361,-0.697077
1.225939,0.273451
1.864090,-0.101725
1.584090,0.368183
1.934041,0.325004
-0.989551,-0.019279
-1.473918,-0.781470
-0.009128,0.845355
1.584452,-0.052937
-0.645150,-0.808534
1.476044,0.276424
1.985427,0.528221
2.632602,0.056247
0.619751,0.740850
-1.934154,0.710120
-0.641961,0.439888
-0.799490,-0.950296
1.823740,0.727980
0.208979,-0.283792
2.966887,-0.032736
0.305724,0.263976
2.971285,0.406562
0.598758,-0.501468
0.309624,0.474717
-1.540074,-0.338289
0.663579,0.947113
-1.535779,0.678639
1.475803,0.946476
-1.181645,-0.394787
-0.736629,-0.804851
-0.575800,-0.573615
0.258291,-0.393383
-1.433109,-0.323362
-1.655460,0.469914
2.878104,-0.970199
-0.279219,-0.923929
0.052265,-0.882121
-0.711013,0.567523
0.776371,0.855247
2.381849,-0.444004
1.483743,-0.829934
0.791140,0.996062
-1.455975,-0.770458
1.857458,0.252898
-1.084242,-0.701625
0.668778,-0.096455
-1.636045,-0.099916
2.508174,-0.754192
1.820002,0.656761
1.693088,0.588233
2.602713,0.363052
2.687229,0.023001
2.610160,-0.044297
0.407771,-0.501360
2.964836,-0.623336
0.607792,0.184218
-0.930172,0.208614
0.156712,-0.364523
1.510138,-0.420036
-0.943012,-0.204300
2.825016,-0.822466
1.119323,0.333774
1.163986,-0.685849
1.634580,0.385693
1.027597,-0.505050
2.356939,0.641686
-0.679073,-0.114414
-1.153464,-0.526971
1.365069,-0.728126
-0.228007,-0.480556
-1.067650,0.579348
-1.578009,-0.231874
2.878341,-0.274643
-1.248826,0.690605
-0.940208,0.337351
2.847629,0.214769
0.357497,-0.450074
1.731321,-0.727255
1.700140,0.031943
1.033956,0.906926
-1.803796,-0.136772
2.869562,-0.770704
2.554427,0.434114
-0.171608,0.088809
-0.470413,-0.653372
